주파수 (Hz)	레벨 (dB)
23.437500	-99.902473
46.875000	-85.202728
70.312500	-71.185188
93.750000	-64.677040
117.187500	-62.660709
140.625000	-60.292038
164.062500	-58.011345
187.500000	-53.995899
210.937500	-53.540627
234.375000	-53.660828
257.812500	-51.298683
281.250000	-53.274040
304.687500	-54.676662
328.125000	-54.190388
351.562500	-54.015652
375.000000	-50.834019
398.437500	-48.438965
421.875000	-52.392429
445.312500	-54.966892
468.750000	-52.671993
492.187500	-55.573601
515.625000	-51.558689
539.062500	-52.003510
562.500000	-55.660046
585.937500	-54.664066
609.375000	-55.223766
632.812500	-54.404114
656.250000	-50.550102
679.687500	-50.100319
703.125000	-48.235359
726.562500	-54.308140
750.000000	-66.086769
773.437500	-59.832939
796.875000	-58.157207
820.312500	-60.511017
843.750000	-61.125713
867.187500	-62.918198
890.625000	-61.765251
914.062500	-66.637978
937.500000	-66.464989
960.937500	-70.797646
984.375000	-67.554008
1007.812500	-68.705994
1031.250000	-63.483414
1054.687500	-59.628105
1078.125000	-65.586906
1101.562500	-72.444099
1125.000000	-74.118858
1148.437500	-72.805618
1171.875000	-62.617317
1195.312500	-63.146942
1218.750000	-71.279167
1242.187500	-63.831741
1265.625000	-64.274658
1289.062500	-72.753571
1312.500000	-70.563057
1335.937500	-70.612892
1359.375000	-73.129410
1382.812500	-66.541908
1406.250000	-63.307182
1429.687500	-68.099007
1453.125000	-73.652000
1476.562500	-71.899178
1500.000000	-74.298203
1523.437500	-77.381721
1546.875000	-74.225151
1570.312500	-67.491692
1593.750000	-68.192940
1617.187500	-76.982002
1640.625000	-76.714958
1664.062500	-70.727417
1687.500000	-70.651245
1710.937500	-77.608490
1734.375000	-79.429916
1757.812500	-72.678993
1781.250000	-70.484726
1804.687500	-76.876030
1828.125000	-79.300667
1851.562500	-73.945496
1875.000000	-70.333229
1898.437500	-71.743546
1921.875000	-79.744637
1945.312500	-81.114967
1968.750000	-74.558228
1992.187500	-72.004898
2015.625000	-76.084290
2039.062500	-84.448090
2062.500000	-80.241188
2085.937500	-75.634987
2109.375000	-71.403641
2132.812500	-73.594444
2156.250000	-82.853394
2179.687500	-82.053329
2203.125000	-79.945137
2226.562500	-78.829567
2250.000000	-77.738632
2273.437500	-83.196571
2296.875000	-87.013817
2320.312500	-84.722031
2343.750000	-82.189766
2367.187500	-74.657898
2390.625000	-73.463684
2414.062500	-82.153404
2437.500000	-87.426147
2460.937500	-86.119324
2484.375000	-82.213928
2507.812500	-78.097679
2531.250000	-76.004684
2554.687500	-83.045815
2578.125000	-87.317245
2601.562500	-84.253334
2625.000000	-86.674522
2648.437500	-82.792152
2671.875000	-79.154755
2695.312500	-81.731918
2718.750000	-87.701630
2742.187500	-87.221466
2765.625000	-84.547531
2789.062500	-81.184669
2812.500000	-78.318367
2835.937500	-74.419113
2859.375000	-78.108658
2882.812500	-86.670372
2906.250000	-90.675369
2929.687500	-86.647339
2953.125000	-80.243759
2976.562500	-79.190758
3000.000000	-77.482468
3023.437500	-79.398216
3046.875000	-88.502068
3070.312500	-88.987480
3093.750000	-84.161316
3117.187500	-84.614235
3140.625000	-84.190956
3164.062500	-82.983871
3187.500000	-78.299309
3210.937500	-79.977333
3234.375000	-86.453026
3257.812500	-94.781387
3281.250000	-92.940239
3304.687500	-91.188286
3328.125000	-89.426437
3351.562500	-88.208008
3375.000000	-87.961632
3398.437500	-88.814651
3421.875000	-89.725754
3445.312500	-93.679024
3468.750000	-94.612312
3492.187500	-89.799118
3515.625000	-92.030968
3539.062500	-91.582191
3562.500000	-88.742386
3585.937500	-88.408768
3609.375000	-87.916481
3632.812500	-88.847099
3656.250000	-91.564323
3679.687500	-96.433914
3703.125000	-96.353691
3726.562500	-99.827057
3750.000000	-90.414253
3773.437500	-85.380798
3796.875000	-88.197212
3820.312500	-89.849236
3843.750000	-89.502205
3867.187500	-92.498871
3890.625000	-99.552742
3914.062500	-104.183876
3937.500000	-100.432518
3960.937500	-96.483788
3984.375000	-89.182465
4007.812500	-88.156372
4031.250000	-94.397446
4054.687500	-94.144051
4078.125000	-91.278603
4101.562500	-92.850006
4125.000000	-98.346970
4148.437500	-100.498413
4171.875000	-100.613487
4195.312500	-96.032921
4218.750000	-91.707367
4242.187500	-87.102394
4265.625000	-87.572899
4289.062500	-88.469330
4312.500000	-88.811493
4335.937500	-86.742043
4359.375000	-88.882278
4382.812500	-96.968971
4406.250000	-102.484497
4429.687500	-101.395317
4453.125000	-99.914009
4476.562500	-94.535576
4500.000000	-94.516380
4523.437500	-98.312622
4546.875000	-97.915695
4570.312500	-99.609985
4593.750000	-97.386810
4617.187500	-97.811836
4640.625000	-98.443039
4664.062500	-97.786255
4687.500000	-96.100319
4710.937500	-98.675377
4734.375000	-95.703873
4757.812500	-92.661774
4781.250000	-95.206039
4804.687500	-102.609596
4828.125000	-102.368362
4851.562500	-98.440735
4875.000000	-96.018944
4898.437500	-96.984962
4921.875000	-93.724876
4945.312500	-93.195023
4968.750000	-97.303223
4992.187500	-99.876701
5015.625000	-106.822189
5039.062500	-98.329773
5062.500000	-90.116806
5085.937500	-92.430069
5109.375000	-102.523476
5132.812500	-97.668396
5156.250000	-95.326591
5179.687500	-97.974388
5203.125000	-101.523735
5226.562500	-100.504669
5250.000000	-100.825760
5273.437500	-103.618500
5296.875000	-107.515053
5320.312500	-105.588791
5343.750000	-103.005203
5367.187500	-100.884468
5390.625000	-102.028259
5414.062500	-102.315811
5437.500000	-100.749352
5460.937500	-101.791893
5484.375000	-101.134117
5507.812500	-103.238495
5531.250000	-104.079582
5554.687500	-100.243256
5578.125000	-100.639252
5601.562500	-105.199928
5625.000000	-106.547234
5648.437500	-110.710373
5671.875000	-108.897438
5695.312500	-104.854599
5718.750000	-101.046173
5742.187500	-103.519447
5765.625000	-105.962639
5789.062500	-107.078796
5812.500000	-101.093002
5835.937500	-93.956154
