주파수 (Hz)	레벨 (dB)
23.437500	-95.086197
46.875000	-80.154839
70.312500	-67.951965
93.750000	-59.678101
117.187500	-56.511074
140.625000	-52.324898
164.062500	-51.021744
187.500000	-49.007160
210.937500	-48.912884
234.375000	-48.953785
257.812500	-47.519035
281.250000	-47.871639
304.687500	-48.364895
328.125000	-47.527977
351.562500	-48.140747
375.000000	-45.285580
398.437500	-43.220993
421.875000	-47.741302
445.312500	-48.158409
468.750000	-46.403328
492.187500	-47.367058
515.625000	-46.034000
539.062500	-47.389847
562.500000	-52.359795
585.937500	-48.976437
609.375000	-49.601658
632.812500	-49.507545
656.250000	-46.887585
679.687500	-46.942539
703.125000	-45.486469
726.562500	-51.231895
750.000000	-58.218761
773.437500	-55.164768
796.875000	-53.888023
820.312500	-52.239021
843.750000	-51.693150
867.187500	-55.778622
890.625000	-55.282314
914.062500	-61.634003
937.500000	-62.303719
960.937500	-66.669662
984.375000	-63.137974
1007.812500	-64.107742
1031.250000	-62.180561
1054.687500	-58.301540
1078.125000	-63.380039
1101.562500	-64.621864
1125.000000	-67.752533
1148.437500	-66.962143
1171.875000	-55.194382
1195.312500	-55.007084
1218.750000	-64.829475
1242.187500	-59.673557
1265.625000	-60.027550
1289.062500	-67.952286
1312.500000	-64.803070
1335.937500	-64.871849
1359.375000	-67.893410
1382.812500	-62.675907
1406.250000	-60.332546
1429.687500	-65.277954
1453.125000	-70.503525
1476.562500	-65.171951
1500.000000	-65.178101
1523.437500	-70.737595
1546.875000	-67.375710
1570.312500	-61.304092
1593.750000	-61.433025
1617.187500	-70.925987
1640.625000	-69.783325
1664.062500	-62.430454
1687.500000	-63.787346
1710.937500	-73.114143
1734.375000	-73.441879
1757.812500	-65.863998
1781.250000	-63.227245
1804.687500	-69.348503
1828.125000	-73.047287
1851.562500	-68.216148
1875.000000	-65.406395
1898.437500	-67.027367
1921.875000	-73.640610
1945.312500	-73.027046
1968.750000	-68.919006
1992.187500	-66.793877
2015.625000	-71.073059
2039.062500	-79.342140
2062.500000	-74.993507
2085.937500	-70.590889
2109.375000	-66.726730
2132.812500	-68.223106
2156.250000	-77.835129
2179.687500	-77.135391
2203.125000	-72.935394
2226.562500	-70.624939
2250.000000	-71.340569
2273.437500	-77.609009
2296.875000	-81.529320
2320.312500	-77.148247
2343.750000	-74.166969
2367.187500	-67.584679
2390.625000	-66.206131
2414.062500	-74.113609
2437.500000	-76.908142
2460.937500	-77.722847
2484.375000	-74.023682
2507.812500	-68.565536
2531.250000	-67.284599
2554.687500	-75.531021
2578.125000	-81.414474
2601.562500	-79.208328
2625.000000	-78.303116
2648.437500	-75.025200
2671.875000	-72.101212
2695.312500	-73.744278
2718.750000	-80.135872
2742.187500	-80.772728
2765.625000	-77.128906
2789.062500	-74.893578
2812.500000	-75.101700
2835.937500	-71.743393
2859.375000	-73.623932
2882.812500	-78.930199
2906.250000	-84.043121
2929.687500	-82.573723
2953.125000	-75.796539
2976.562500	-73.145470
3000.000000	-69.630547
3023.437500	-71.965836
3046.875000	-80.309883
3070.312500	-85.127304
3093.750000	-79.024055
3117.187500	-77.985832
3140.625000	-74.972832
3164.062500	-77.002945
3187.500000	-75.122711
3210.937500	-74.649574
3234.375000	-79.484673
3257.812500	-87.924263
3281.250000	-84.813805
3304.687500	-82.262436
3328.125000	-81.883224
3351.562500	-80.803551
3375.000000	-74.786400
3398.437500	-76.211075
3421.875000	-83.782738
3445.312500	-87.772041
3468.750000	-89.813515
3492.187500	-87.078911
3515.625000	-86.146294
3539.062500	-83.171890
3562.500000	-84.097336
3585.937500	-82.601067
3609.375000	-79.986664
3632.812500	-80.761940
3656.250000	-85.768890
3679.687500	-90.272583
3703.125000	-89.629562
3726.562500	-89.535057
3750.000000	-85.196381
3773.437500	-81.190964
3796.875000	-83.502129
3820.312500	-82.256340
3843.750000	-82.829262
3867.187500	-86.777420
3890.625000	-94.166962
3914.062500	-94.408043
3937.500000	-91.088501
3960.937500	-90.209824
3984.375000	-90.109970
4007.812500	-88.047333
4031.250000	-89.197945
4054.687500	-87.908264
4078.125000	-82.010071
4101.562500	-83.174530
4125.000000	-91.572113
4148.437500	-93.609795
4171.875000	-93.493851
4195.312500	-88.262115
4218.750000	-82.857384
4242.187500	-78.086311
4265.625000	-79.733276
4289.062500	-84.885704
4312.500000	-83.686951
4335.937500	-79.757774
4359.375000	-83.472130
4382.812500	-90.842484
4406.250000	-91.510193
4429.687500	-92.678352
4453.125000	-89.790291
4476.562500	-84.961395
4500.000000	-85.987053
4523.437500	-90.678711
4546.875000	-90.605888
4570.312500	-90.260742
4593.750000	-87.448387
4617.187500	-86.755890
4640.625000	-92.413872
4664.062500	-94.717094
4687.500000	-91.142815
4710.937500	-92.611130
4734.375000	-90.832565
4757.812500	-87.578270
4781.250000	-90.092255
4804.687500	-95.447876
4828.125000	-93.245064
4851.562500	-91.041405
4875.000000	-89.129272
4898.437500	-90.434639
4921.875000	-84.996613
4945.312500	-83.948288
4968.750000	-92.245354
4992.187500	-97.535561
5015.625000	-99.864594
5039.062500	-95.546837
5062.500000	-88.381371
5085.937500	-90.364502
5109.375000	-94.704636
5132.812500	-85.626663
5156.250000	-83.204689
5179.687500	-87.943405
5203.125000	-95.198044
5226.562500	-97.203613
5250.000000	-98.191544
5273.437500	-97.532959
5296.875000	-100.235298
5320.312500	-99.114159
5343.750000	-96.138283
5367.187500	-94.070183
5390.625000	-94.703552
5414.062500	-96.158081
5437.500000	-96.417656
5460.937500	-95.280655
5484.375000	-94.282333
5507.812500	-96.365837
5531.250000	-96.357826
5554.687500	-93.582863
5578.125000	-93.238533
5601.562500	-96.702095
5625.000000	-97.575584
5648.437500	-103.444786
5671.875000	-103.778198
5695.312500	-97.303062
5718.750000	-92.545288
5742.187500	-95.852776
5765.625000	-99.038261
5789.062500	-100.337601
5812.500000	-93.783302
5835.937500	-88.580353
5859.375000	-91.450798
5882.812500	-97.470245
5906.250000	-97.692368
5929.687500	-97.899818
5953.125000	-96.144875
5976.562500	-94.708893
6000.000000	-99.779755
6023.437500	-104.583313
6046.875000	-102.090248
6070.312500	-94.703133
