주파수 (Hz)	레벨 (dB)
23.437500	-90.113976
46.875000	-75.589592
70.312500	-62.931046
93.750000	-54.969025
117.187500	-49.653275
140.625000	-47.996094
164.062500	-49.292336
187.500000	-46.519943
210.937500	-47.094410
234.375000	-46.806850
257.812500	-42.619942
281.250000	-43.127346
304.687500	-43.479610
328.125000	-41.408184
351.562500	-41.261559
375.000000	-44.918518
398.437500	-45.475922
421.875000	-41.251286
445.312500	-38.182045
468.750000	-42.421959
492.187500	-44.285992
515.625000	-39.932457
539.062500	-40.798653
562.500000	-48.051521
585.937500	-46.010948
609.375000	-42.896053
632.812500	-41.716724
656.250000	-47.880733
679.687500	-47.005447
703.125000	-43.182323
726.562500	-46.261982
750.000000	-47.882511
773.437500	-48.413643
796.875000	-47.553947
820.312500	-43.302933
843.750000	-42.096554
867.187500	-48.048634
890.625000	-47.865952
914.062500	-55.280590
937.500000	-55.841568
960.937500	-56.714638
984.375000	-52.264370
1007.812500	-54.350491
1031.250000	-51.075123
1054.687500	-47.741978
1078.125000	-53.645668
1101.562500	-57.533215
1125.000000	-60.433140
1148.437500	-60.444149
1171.875000	-52.477398
1195.312500	-52.190220
1218.750000	-60.640881
1242.187500	-53.410576
1265.625000	-53.062653
1289.062500	-61.586758
1312.500000	-56.913364
1335.937500	-55.477871
1359.375000	-60.919010
1382.812500	-60.013195
1406.250000	-58.391491
1429.687500	-61.180717
1453.125000	-62.080948
1476.562500	-55.658733
1500.000000	-55.381615
1523.437500	-63.616528
1546.875000	-62.601902
1570.312500	-55.419029
1593.750000	-55.753002
1617.187500	-65.020340
1640.625000	-64.916290
1664.062500	-57.292217
1687.500000	-58.037861
1710.937500	-66.117912
1734.375000	-63.674683
1757.812500	-57.535759
1781.250000	-55.897560
1804.687500	-62.429272
1828.125000	-65.297485
1851.562500	-62.760666
1875.000000	-59.855072
1898.437500	-61.172497
1921.875000	-67.005539
1945.312500	-66.100014
1968.750000	-58.195129
1992.187500	-58.311054
2015.625000	-66.957993
2039.062500	-73.155037
2062.500000	-69.591949
2085.937500	-64.040215
2109.375000	-58.339642
2132.812500	-59.295601
2156.250000	-68.627151
2179.687500	-71.060112
2203.125000	-65.226524
2226.562500	-61.220558
2250.000000	-63.084255
2273.437500	-71.742958
2296.875000	-74.729752
2320.312500	-69.432556
2343.750000	-66.714264
2367.187500	-59.469666
2390.625000	-57.664368
2414.062500	-65.802574
2437.500000	-72.423859
2460.937500	-66.051872
2484.375000	-61.063526
2507.812500	-62.194885
2531.250000	-63.126598
2554.687500	-70.887779
2578.125000	-77.924377
2601.562500	-77.868019
2625.000000	-74.958138
2648.437500	-68.118797
2671.875000	-64.494995
2695.312500	-67.049782
2718.750000	-72.401062
2742.187500	-70.588821
2765.625000	-67.506363
2789.062500	-65.265152
2812.500000	-65.094734
2835.937500	-61.798748
2859.375000	-65.135162
2882.812500	-74.546318
2906.250000	-78.776237
2929.687500	-76.836708
2953.125000	-73.769623
2976.562500	-71.028999
3000.000000	-67.301430
3023.437500	-67.976036
3046.875000	-71.174294
3070.312500	-75.858643
3093.750000	-72.179169
3117.187500	-73.956566
3140.625000	-73.706680
3164.062500	-71.096519
3187.500000	-69.275635
3210.937500	-66.520241
3234.375000	-70.520706
3257.812500	-79.469803
3281.250000	-73.733795
3304.687500	-72.378120
3328.125000	-74.444008
3351.562500	-75.672180
3375.000000	-73.468155
3398.437500	-73.160019
3421.875000	-75.859673
