주파수 (Hz)	레벨 (dB)
23.437500	-100.463440
46.875000	-86.317749
70.312500	-72.153633
93.750000	-66.170250
117.187500	-62.069904
140.625000	-60.014610
164.062500	-59.482319
187.500000	-54.975002
210.937500	-54.628716
234.375000	-54.069721
257.812500	-50.840866
281.250000	-53.609592
304.687500	-56.558876
328.125000	-54.726570
351.562500	-52.548618
375.000000	-52.850147
398.437500	-52.739841
421.875000	-56.577011
445.312500	-55.808971
468.750000	-54.017124
492.187500	-57.065693
515.625000	-52.235855
539.062500	-52.615566
562.500000	-55.922688
585.937500	-54.697948
609.375000	-54.333553
632.812500	-53.605488
656.250000	-52.425194
679.687500	-51.883430
703.125000	-50.129829
726.562500	-56.265503
750.000000	-67.067169
773.437500	-61.298607
796.875000	-60.296337
820.312500	-62.621609
843.750000	-63.287811
867.187500	-61.712097
890.625000	-59.990948
914.062500	-65.980858
937.500000	-66.372276
960.937500	-70.409279
984.375000	-66.625542
1007.812500	-68.621643
1031.250000	-63.445305
1054.687500	-60.067551
1078.125000	-65.820938
1101.562500	-72.370293
1125.000000	-73.459946
1148.437500	-71.816338
1171.875000	-62.529728
1195.312500	-63.164192
1218.750000	-71.665207
1242.187500	-64.003448
1265.625000	-64.492889
1289.062500	-72.494087
1312.500000	-67.894348
1335.937500	-68.403999
1359.375000	-73.853760
1382.812500	-67.684776
1406.250000	-63.422592
1429.687500	-68.289856
1453.125000	-75.425026
1476.562500	-72.222244
1500.000000	-73.460938
1523.437500	-77.438606
1546.875000	-75.104530
1570.312500	-66.193970
1593.750000	-66.040039
1617.187500	-75.741631
1640.625000	-76.481430
1664.062500	-71.678772
1687.500000	-72.276451
1710.937500	-79.006805
1734.375000	-79.881477
1757.812500	-72.115967
1781.250000	-68.958267
1804.687500	-75.508965
1828.125000	-78.489288
1851.562500	-73.407593
1875.000000	-71.998245
1898.437500	-73.822220
1921.875000	-82.274460
1945.312500	-82.384483
1968.750000	-73.730286
1992.187500	-71.719521
2015.625000	-76.448372
2039.062500	-85.731255
2062.500000	-82.450775
2085.937500	-76.246391
2109.375000	-72.677094
2132.812500	-74.744705
2156.250000	-82.764114
2179.687500	-82.742744
2203.125000	-80.694946
2226.562500	-79.072487
2250.000000	-79.246254
2273.437500	-84.101364
2296.875000	-87.254494
2320.312500	-84.760513
2343.750000	-81.789780
2367.187500	-76.191246
2390.625000	-74.930199
2414.062500	-82.708984
2437.500000	-89.624168
2460.937500	-85.784775
2484.375000	-81.722397
2507.812500	-79.039864
2531.250000	-77.158455
2554.687500	-83.781036
2578.125000	-87.165253
2601.562500	-86.102943
2625.000000	-86.968697
2648.437500	-79.338623
2671.875000	-76.555824
2695.312500	-80.928528
2718.750000	-88.648254
2742.187500	-86.018944
2765.625000	-82.669998
2789.062500	-79.677795
2812.500000	-79.670891
2835.937500	-75.952141
2859.375000	-79.863808
2882.812500	-88.252739
2906.250000	-90.743294
2929.687500	-87.230240
2953.125000	-83.936119
2976.562500	-83.084686
3000.000000	-79.908607
3023.437500	-81.030060
3046.875000	-90.209641
3070.312500	-91.011917
3093.750000	-84.047760
3117.187500	-84.973984
3140.625000	-86.766144
3164.062500	-83.727211
3187.500000	-79.759247
3210.937500	-80.551521
3234.375000	-85.728065
3257.812500	-94.564064
3281.250000	-91.414101
3304.687500	-89.299355
3328.125000	-88.825859
3351.562500	-89.211960
3375.000000	-90.144699
3398.437500	-88.083832
3421.875000	-88.332619
3445.312500	-94.342102
3468.750000	-94.563919
3492.187500	-92.073189
3515.625000	-93.348686
3539.062500	-89.732475
3562.500000	-86.024261
3585.937500	-87.268761
3609.375000	-88.457230
3632.812500	-90.241478
3656.250000	-91.956146
3679.687500	-96.299545
3703.125000	-96.162445
