주파수 (Hz)	레벨 (dB)
23.437500	-100.957542
46.875000	-95.875504
70.312500	-81.614227
93.750000	-70.456345
117.187500	-63.805996
140.625000	-61.078751
164.062500	-61.784084
187.500000	-62.464695
210.937500	-63.063812
234.375000	-60.068436
257.812500	-59.023388
281.250000	-58.142921
304.687500	-54.715839
328.125000	-52.761208
351.562500	-56.251877
375.000000	-58.735340
398.437500	-61.189186
421.875000	-63.178158
445.312500	-60.548534
468.750000	-56.092129
492.187500	-58.216389
515.625000	-61.915169
539.062500	-57.870659
562.500000	-55.428341
585.937500	-62.974030
609.375000	-54.146561
632.812500	-52.129375
656.250000	-56.256237
679.687500	-59.931961
703.125000	-67.265846
726.562500	-59.442146
750.000000	-57.137341
773.437500	-65.059196
796.875000	-68.127884
820.312500	-56.987320
843.750000	-56.280506
867.187500	-67.201988
890.625000	-74.353058
914.062500	-72.660339
937.500000	-68.889565
960.937500	-67.741661
984.375000	-59.922043
1007.812500	-62.395634
1031.250000	-74.644470
1054.687500	-73.933441
1078.125000	-77.031921
1101.562500	-74.417091
1125.000000	-75.214264
1148.437500	-81.525986
1171.875000	-78.332863
1195.312500	-80.163620
1218.750000	-74.490440
1242.187500	-65.642426
1265.625000	-67.370171
1289.062500	-74.123466
1312.500000	-67.357880
1335.937500	-68.136749
1359.375000	-78.186729
1382.812500	-79.222137
1406.250000	-75.658607
1429.687500	-78.843513
1453.125000	-76.653183
1476.562500	-67.061180
1500.000000	-66.449905
1523.437500	-76.461998
1546.875000	-82.321037
1570.312500	-80.435249
1593.750000	-81.650246
1617.187500	-80.471489
1640.625000	-67.736389
1664.062500	-59.943604
1687.500000	-62.404366
1710.937500	-75.951019
1734.375000	-83.452698
1757.812500	-85.295570
1781.250000	-87.800423
1804.687500	-92.396584
1828.125000	-92.131752
1851.562500	-85.400604
1875.000000	-77.563393
1898.437500	-79.999138
1921.875000	-91.146332
1945.312500	-91.053535
1968.750000	-80.556015
1992.187500	-75.868462
2015.625000	-80.940506
2039.062500	-93.897064
2062.500000	-92.683609
2085.937500	-87.371735
2109.375000	-85.944580
2132.812500	-91.417755
2156.250000	-99.497444
2179.687500	-91.934082
2203.125000	-85.370743
2226.562500	-85.696838
2250.000000	-85.403641
2273.437500	-93.500969
2296.875000	-99.347656
2320.312500	-94.426956
2343.750000	-89.151550
2367.187500	-89.038124
2390.625000	-92.999847
2414.062500	-99.494263
2437.500000	-99.215302
2460.937500	-98.143997
2484.375000	-89.349045
2507.812500	-82.994011
2531.250000	-84.381714
2554.687500	-93.185921
2578.125000	-100.085304
2601.562500	-100.236183
2625.000000	-99.758171
2648.437500	-90.743462
2671.875000	-85.027649
2695.312500	-89.719788
2718.750000	-101.415588
2742.187500	-102.717842
2765.625000	-100.898117
2789.062500	-98.965927
2812.500000	-94.806404
2835.937500	-92.042046
2859.375000	-95.698097
2882.812500	-104.328262
2906.250000	-105.855392
2929.687500	-103.943321
2953.125000	-98.962036
2976.562500	-95.204102
3000.000000	-91.656708
3023.437500	-93.805824
3046.875000	-101.164719
3070.312500	-103.039589
3093.750000	-99.544266
3117.187500	-101.931366
3140.625000	-99.821205
3164.062500	-92.720093
3187.500000	-94.844826
3210.937500	-98.722511
3234.375000	-104.272202
3257.812500	-107.311073
3281.250000	-106.337234
3304.687500	-104.150406
3328.125000	-95.229027
3351.562500	-88.091316
3375.000000	-87.880089
3398.437500	-94.473740
3421.875000	-104.328644
3445.312500	-109.769096
3468.750000	-110.870956
3492.187500	-107.209465
3515.625000	-101.665115
3539.062500	-99.612328
3562.500000	-104.181732
3585.937500	-107.581253
3609.375000	-106.403435
3632.812500	-107.765038
3656.250000	-110.595627
3679.687500	-111.546242
3703.125000	-111.055130
3726.562500	-109.204865
3750.000000	-97.242882
3773.437500	-92.294212
3796.875000	-94.815338
3820.312500	-98.687378
3843.750000	-100.629974
3867.187500	-105.383743
3890.625000	-110.750404
3914.062500	-111.911186
3937.500000	-111.642532
3960.937500	-109.974876
3984.375000	-104.489006
4007.812500	-99.165222
4031.250000	-97.689697
4054.687500	-100.385170
4078.125000	-104.635216
4101.562500	-109.729141
4125.000000	-111.380318
4148.437500	-109.370590
4171.875000	-109.219284
4195.312500	-109.060997
4218.750000	-104.468628
4242.187500	-96.698112
4265.625000	-97.229111
4289.062500	-106.528435
4312.500000	-111.547501
4335.937500	-109.882942
4359.375000	-111.348251
4382.812500	-112.955231
4406.250000	-114.232079
4429.687500	-113.935257
4453.125000	-113.182655
4476.562500	-103.292206
4500.000000	-100.469109
4523.437500	-107.241989
4546.875000	-104.838799
4570.312500	-100.565514
4593.750000	-103.795425
4617.187500	-111.420250
4640.625000	-114.415871
4664.062500	-115.405983
4687.500000	-116.144157
4710.937500	-116.211662
4734.375000	-110.492027
4757.812500	-99.299484
4781.250000	-98.484802
4804.687500	-105.549324
4828.125000	-113.806900
4851.562500	-115.678589
4875.000000	-115.914680
4898.437500	-115.992912
4921.875000	-116.071617
4945.312500	-116.229050
4968.750000	-116.226936
4992.187500	-115.840897
5015.625000	-115.009239
5039.062500	-114.308220
5062.500000	-107.598701
5085.937500	-103.243134
5109.375000	-103.637283
5132.812500	-103.647720
5156.250000	-104.215050
5179.687500	-107.035561
5203.125000	-113.291870
5226.562500	-116.825768
5250.000000	-117.642738
5273.437500	-117.577835
5296.875000	-117.480064
5320.312500	-117.777252
5343.750000	-117.690392
5367.187500	-115.332787
5390.625000	-106.780327
5414.062500	-106.857002
