주파수 (Hz)	레벨 (dB)
23.437500	-95.667221
46.875000	-81.157959
70.312500	-68.202759
93.750000	-62.673889
117.187500	-60.894283
140.625000	-60.485268
164.062500	-61.931927
187.500000	-60.943459
210.937500	-58.730671
234.375000	-56.142750
257.812500	-60.450939
281.250000	-60.123817
304.687500	-60.137028
328.125000	-63.204914
351.562500	-61.659534
375.000000	-58.424545
398.437500	-58.561729
421.875000	-60.934322
445.312500	-59.510624
468.750000	-58.758011
492.187500	-61.949249
515.625000	-61.431141
539.062500	-62.449966
562.500000	-59.785973
585.937500	-52.203835
609.375000	-54.816418
632.812500	-59.632690
656.250000	-68.021965
679.687500	-65.287132
703.125000	-60.751434
726.562500	-64.290451
750.000000	-66.215363
773.437500	-63.604671
796.875000	-62.291046
820.312500	-68.916290
843.750000	-75.184532
867.187500	-74.762733
890.625000	-73.208260
914.062500	-72.574387
937.500000	-68.173317
960.937500	-71.263992
984.375000	-70.053345
1007.812500	-73.426109
1031.250000	-71.433952
1054.687500	-68.151581
1078.125000	-74.496819
1101.562500	-76.852501
1125.000000	-77.551277
1148.437500	-81.963631
1171.875000	-72.556641
1195.312500	-73.330589
1218.750000	-81.211136
1242.187500	-73.733665
1265.625000	-74.429810
1289.062500	-82.634186
1312.500000	-81.736641
1335.937500	-81.678719
1359.375000	-83.289688
1382.812500	-74.409157
1406.250000	-71.643471
1429.687500	-77.185394
1453.125000	-85.968437
1476.562500	-81.654633
1500.000000	-80.403198
1523.437500	-82.757164
1546.875000	-72.961212
1570.312500	-63.465107
1593.750000	-64.347534
1617.187500	-76.729507
1640.625000	-82.805061
1664.062500	-81.427002
1687.500000	-81.585724
1710.937500	-88.923668
1734.375000	-87.242653
1757.812500	-78.622238
1781.250000	-75.344879
1804.687500	-82.227875
1828.125000	-92.050529
1851.562500	-82.764244
1875.000000	-75.898880
1898.437500	-79.489418
1921.875000	-92.281708
1945.312500	-94.494064
1968.750000	-91.651871
1992.187500	-91.542915
2015.625000	-97.110321
2039.062500	-99.288544
2062.500000	-95.348152
2085.937500	-91.535065
2109.375000	-84.564102
2132.812500	-86.086166
2156.250000	-97.125328
2179.687500	-98.510796
2203.125000	-95.359474
2226.562500	-90.716881
2250.000000	-90.344208
2273.437500	-97.109810
2296.875000	-102.855782
2320.312500	-99.065041
2343.750000	-89.176018
2367.187500	-80.264008
2390.625000	-80.659248
2414.062500	-91.189781
2437.500000	-99.024673
2460.937500	-102.426422
2484.375000	-100.467583
2507.812500	-91.281769
2531.250000	-90.389526
2554.687500	-98.914139
2578.125000	-104.929008
2601.562500	-105.866501
2625.000000	-103.642998
2648.437500	-93.467972
2671.875000	-88.666077
2695.312500	-92.031937
