주파수 (Hz)	레벨 (dB)
23.437500	-83.983871
46.875000	-68.919334
70.312500	-56.363968
93.750000	-49.610275
117.187500	-50.404320
140.625000	-53.020573
164.062500	-53.558800
187.500000	-47.794437
210.937500	-44.125439
234.375000	-45.525040
257.812500	-47.093266
281.250000	-48.182045
304.687500	-49.687622
328.125000	-51.274448
351.562500	-48.985661
375.000000	-48.932014
398.437500	-45.562504
421.875000	-45.079845
445.312500	-49.779263
468.750000	-48.156353
492.187500	-50.892391
515.625000	-49.115185
539.062500	-48.952034
562.500000	-49.135551
585.937500	-47.125912
609.375000	-46.396935
632.812500	-46.173050
656.250000	-54.014767
679.687500	-53.319553
703.125000	-49.002266
726.562500	-51.279964
750.000000	-54.826153
773.437500	-53.936760
796.875000	-53.553398
820.312500	-51.059593
843.750000	-50.451077
867.187500	-59.178120
890.625000	-61.222195
914.062500	-58.521210
937.500000	-53.955742
960.937500	-54.418312
984.375000	-50.186649
1007.812500	-52.847565
1031.250000	-54.527733
1054.687500	-51.840111
1078.125000	-57.356022
1101.562500	-54.938339
1125.000000	-54.616383
1148.437500	-58.929951
1171.875000	-52.196968
1195.312500	-52.605946
1218.750000	-53.430115
1242.187500	-45.355621
1265.625000	-47.044415
1289.062500	-58.141052
1312.500000	-54.279182
1335.937500	-55.116371
1359.375000	-60.139126
1382.812500	-51.800735
1406.250000	-49.317947
1429.687500	-55.243793
1453.125000	-60.750587
1476.562500	-56.639301
1500.000000	-56.692150
1523.437500	-63.932175
1546.875000	-60.695198
1570.312500	-52.031948
1593.750000	-52.708160
1617.187500	-61.548702
1640.625000	-61.547821
1664.062500	-56.543274
1687.500000	-56.216862
1710.937500	-64.679344
1734.375000	-66.479897
1757.812500	-64.023254
1781.250000	-65.145905
1804.687500	-70.009605
1828.125000	-71.245636
1851.562500	-62.354900
1875.000000	-56.370888
1898.437500	-59.268364
1921.875000	-68.758377
1945.312500	-70.811668
1968.750000	-67.646355
1992.187500	-68.471695
2015.625000	-72.797592
2039.062500	-76.620644
2062.500000	-74.286438
2085.937500	-68.764412
2109.375000	-63.957726
2132.812500	-66.028290
2156.250000	-75.079865
2179.687500	-75.740364
2203.125000	-72.561554
2226.562500	-70.173843
2250.000000	-70.621025
2273.437500	-76.251503
2296.875000	-78.853989
2320.312500	-75.808342
2343.750000	-72.574150
2367.187500	-68.600883
2390.625000	-69.847145
2414.062500	-76.702271
2437.500000	-76.507599
2460.937500	-77.473152
2484.375000	-74.898201
2507.812500	-68.894272
2531.250000	-68.905769
2554.687500	-76.944153
2578.125000	-81.224518
2601.562500	-81.511200
2625.000000	-80.578232
2648.437500	-75.869339
2671.875000	-75.178490
2695.312500	-79.547218
2718.750000	-81.410683
2742.187500	-78.350029
2765.625000	-77.121033
2789.062500	-75.661018
2812.500000	-68.169746
2835.937500	-65.812912
2859.375000	-72.184776
2882.812500	-81.517181
2906.250000	-82.751137
2929.687500	-80.432892
2953.125000	-73.422813
2976.562500	-72.485397
3000.000000	-73.261032
3023.437500	-76.698471
3046.875000	-81.994408
3070.312500	-84.534531
3093.750000	-79.916664
3117.187500	-81.034538
3140.625000	-78.353371
3164.062500	-72.064384
3187.500000	-70.107918
3210.937500	-71.251030
3234.375000	-78.050804
3257.812500	-85.454834
