주파수 (Hz)	레벨 (dB)
23.437500	-87.055321
46.875000	-71.948143
70.312500	-59.304749
93.750000	-54.135048
117.187500	-53.373589
140.625000	-54.130165
164.062500	-55.543045
187.500000	-52.627239
210.937500	-48.196304
234.375000	-45.950672
257.812500	-48.160160
281.250000	-49.324013
304.687500	-51.365234
328.125000	-49.781200
351.562500	-46.821842
375.000000	-47.528111
398.437500	-45.122063
421.875000	-45.091518
445.312500	-49.101463
468.750000	-47.770573
492.187500	-52.097603
515.625000	-50.708099
539.062500	-50.232616
562.500000	-50.999325
585.937500	-49.055107
609.375000	-48.440525
632.812500	-48.455967
656.250000	-55.926071
679.687500	-56.443916
703.125000	-52.855816
726.562500	-56.408607
750.000000	-59.877941
773.437500	-56.672203
796.875000	-56.091709
820.312500	-56.899502
843.750000	-57.326897
867.187500	-62.606850
890.625000	-62.703312
914.062500	-61.078171
937.500000	-56.614124
960.937500	-58.676010
984.375000	-55.677521
1007.812500	-58.950722
1031.250000	-58.233486
1054.687500	-54.567387
1078.125000	-60.473156
1101.562500	-61.444031
1125.000000	-62.484863
1148.437500	-66.162132
1171.875000	-60.292976
1195.312500	-61.851704
1218.750000	-62.015518
1242.187500	-59.355186
1265.625000	-62.235226
1289.062500	-69.399818
1312.500000	-66.083961
1335.937500	-66.622581
1359.375000	-67.642357
1382.812500	-61.770313
1406.250000	-59.768810
1429.687500	-63.938320
1453.125000	-67.541725
1476.562500	-67.042000
1500.000000	-69.076469
1523.437500	-71.832024
1546.875000	-66.757614
1570.312500	-59.174488
1593.750000	-59.725868
1617.187500	-67.217735
1640.625000	-66.315819
1664.062500	-62.897640
1687.500000	-62.946213
1710.937500	-72.271500
1734.375000	-71.021591
1757.812500	-64.491257
1781.250000	-65.798538
1804.687500	-73.021408
1828.125000	-75.548668
1851.562500	-68.929619
1875.000000	-63.261017
1898.437500	-66.156593
1921.875000	-74.250389
1945.312500	-74.251831
1968.750000	-70.882729
1992.187500	-70.815323
2015.625000	-76.108139
2039.062500	-80.656952
2062.500000	-77.323990
2085.937500	-72.775124
2109.375000	-67.822365
2132.812500	-69.324730
2156.250000	-78.893204
2179.687500	-80.201553
2203.125000	-76.786697
2226.562500	-74.198425
2250.000000	-74.390076
2273.437500	-80.221581
2296.875000	-80.952263
2320.312500	-78.372734
2343.750000	-74.442551
2367.187500	-70.145432
2390.625000	-71.553032
2414.062500	-78.849281
2437.500000	-80.620628
2460.937500	-82.056633
2484.375000	-79.879593
2507.812500	-75.918419
2531.250000	-74.582863
2554.687500	-81.506752
2578.125000	-86.329430
2601.562500	-83.626038
2625.000000	-82.412720
2648.437500	-78.632103
2671.875000	-77.553696
2695.312500	-81.802147
2718.750000	-85.935677
2742.187500	-81.954834
2765.625000	-80.102661
2789.062500	-78.618721
2812.500000	-74.544571
2835.937500	-72.133629
2859.375000	-76.262291
2882.812500	-82.837563
2906.250000	-84.583778
2929.687500	-81.880501
2953.125000	-74.359917
2976.562500	-74.508369
3000.000000	-77.612274
3023.437500	-80.695488
3046.875000	-85.951607
3070.312500	-88.038467
3093.750000	-82.216904
3117.187500	-84.227982
3140.625000	-82.984169
3164.062500	-79.211121
3187.500000	-74.643532
3210.937500	-72.983536
3234.375000	-79.554283
3257.812500	-90.934242
3281.250000	-90.449623
3304.687500	-83.447998
3328.125000	-75.420128
3351.562500	-77.509254
3375.000000	-84.707512
3398.437500	-81.795761
3421.875000	-83.375740
3445.312500	-90.439499
3468.750000	-92.863274
3492.187500	-89.656464
3515.625000	-90.416389
3539.062500	-86.644951
3562.500000	-82.076180
3585.937500	-82.249756
3609.375000	-80.854813
3632.812500	-82.075455
3656.250000	-89.167252
3679.687500	-91.460236
3703.125000	-90.427818
3726.562500	-94.425583
3750.000000	-89.195244
3773.437500	-87.424667
3796.875000	-87.526039
3820.312500	-80.684036
3843.750000	-81.242004
3867.187500	-86.907867
3890.625000	-96.265678
3914.062500	-99.076927
3937.500000	-99.145020
3960.937500	-95.324242
3984.375000	-89.267128
4007.812500	-89.487869
4031.250000	-94.915535
4054.687500	-94.929947
4078.125000	-93.213470
4101.562500	-95.298477
4125.000000	-99.811050
4148.437500	-97.466904
4171.875000	-92.094727
4195.312500	-90.978203
4218.750000	-93.910149
4242.187500	-92.581787
4265.625000	-92.589134
4289.062500	-93.430717
4312.500000	-87.998611
4335.937500	-83.511345
4359.375000	-86.454147
4382.812500	-95.908798
4406.250000	-98.891426
4429.687500	-100.089806
4453.125000	-99.551147
4476.562500	-93.692398
4500.000000	-93.500717
4523.437500	-96.318863
4546.875000	-96.380661
4570.312500	-96.658173
4593.750000	-94.047974
4617.187500	-96.912735
4640.625000	-100.959274
4664.062500	-101.089981
4687.500000	-98.969833
4710.937500	-98.821541
4734.375000	-92.212860
4757.812500	-92.709709
4781.250000	-97.933006
4804.687500	-97.370918
4828.125000	-94.836594
4851.562500	-91.163597
4875.000000	-92.421021
4898.437500	-96.836441
4921.875000	-92.340164
4945.312500	-93.548882
4968.750000	-102.243332
4992.187500	-104.786049
5015.625000	-104.511978
5039.062500	-99.315819
5062.500000	-93.778473
5085.937500	-97.253922
5109.375000	-103.848129
5132.812500	-97.275635
5156.250000	-91.347450
5179.687500	-90.425217
5203.125000	-96.595757
5226.562500	-96.097755
5250.000000	-97.226929
5273.437500	-101.955658
5296.875000	-105.833725
5320.312500	-103.885818
5343.750000	-101.109383
5367.187500	-97.872169
5390.625000	-100.739296
5414.062500	-103.492271
5437.500000	-102.800285
5460.937500	-103.374763
5484.375000	-102.644707
5507.812500	-103.139893
5531.250000	-101.679626
5554.687500	-98.535233
5578.125000	-103.823753
5601.562500	-108.208351
5625.000000	-108.150429
5648.437500	-109.261086
5671.875000	-105.705986
5695.312500	-96.995193
5718.750000	-93.240547
5742.187500	-94.869736
5765.625000	-100.169914
5789.062500	-106.597298
5812.500000	-102.462036
5835.937500	-99.582664
5859.375000	-103.504333
5882.812500	-107.670502
5906.250000	-102.143036
5929.687500	-102.156784
5953.125000	-106.274849
5976.562500	-107.199783
6000.000000	-107.199600
6023.437500	-110.763603
6046.875000	-113.216858
6070.312500	-106.661949
6093.750000	-101.836174
6117.187500	-105.350777
6140.625000	-109.882233
6164.062500	-102.068321
6187.500000	-99.685860
6210.937500	-104.546707
6234.375000	-109.650589
6257.812500	-111.834564
6281.250000	-107.804024
6304.687500	-105.601875
6328.125000	-110.264336
6351.562500	-110.772339
6375.000000	-109.154488
6398.437500	-110.297119
6421.875000	-112.967270
6445.312500	-112.170532
6468.750000	-108.825958
6492.187500	-108.665352
6515.625000	-111.467010
6539.062500	-112.621017
6562.500000	-109.389145
6585.937500	-100.670731
6609.375000	-99.185730
6632.812500	-105.246193
6656.250000	-111.688248
6679.687500	-107.494835
6703.125000	-108.977837
6726.562500	-109.992798
6750.000000	-110.443977
6773.437500	-111.497490
6796.875000	-113.726631
6820.312500	-115.404663
6843.750000	-115.804802
6867.187500	-112.015602
6890.625000	-106.014511
6914.062500	-104.813744
6937.500000	-109.450592
6960.937500	-109.345894
6984.375000	-107.705055
7007.812500	-110.977905
7031.250000	-108.670303
7054.687500	-110.768661
7078.125000	-116.561554
7101.562500	-116.885208
7125.000000	-113.566284
7148.437500	-112.331215
7171.875000	-113.185585
7195.312500	-113.787109
7218.750000	-114.783432
7242.187500	-111.382729
7265.625000	-106.577835
7289.062500	-108.885132
7312.500000	-117.050140
7335.937500	-118.520256
7359.375000	-117.673637
7382.812500	-112.355652
7406.250000	-111.404907
7429.687500	-112.670647
7453.125000	-112.450813
7476.562500	-109.678619
7500.000000	-108.318642
7523.437500	-108.046906
7546.875000	-112.459236
7570.312500	-113.556458
7593.750000	-107.732918
7617.187500	-106.347137
7640.625000	-113.753883
7664.062500	-119.427010
7687.500000	-119.404633
7710.937500	-118.012711
7734.375000	-114.611343
7757.812500	-112.420692
7781.250000	-113.797340
7804.687500	-115.733505
7828.125000	-116.088699
7851.562500	-114.214203
7875.000000	-117.069557
