주파수 (Hz)	레벨 (dB)
23.437500	-97.378128
46.875000	-87.485588
70.312500	-72.926552
93.750000	-64.770920
117.187500	-59.444389
140.625000	-57.646149
164.062500	-59.720417
187.500000	-58.183659
210.937500	-57.212948
234.375000	-54.913128
257.812500	-57.204529
281.250000	-56.176441
304.687500	-54.918995
328.125000	-56.483173
351.562500	-55.218819
375.000000	-56.488033
398.437500	-57.188465
421.875000	-58.803337
445.312500	-54.134491
468.750000	-52.905304
492.187500	-58.121014
515.625000	-58.062042
539.062500	-57.173367
562.500000	-56.569511
585.937500	-52.861633
609.375000	-51.976086
632.812500	-51.786057
656.250000	-61.405609
679.687500	-57.565151
703.125000	-52.615963
726.562500	-56.541836
750.000000	-57.403625
773.437500	-54.912121
796.875000	-54.709953
820.312500	-65.283096
843.750000	-69.865585
867.187500	-65.638176
890.625000	-63.818138
914.062500	-67.403412
937.500000	-65.170029
960.937500	-70.558258
984.375000	-71.840996
1007.812500	-72.524872
1031.250000	-70.279785
1054.687500	-70.149765
1078.125000	-75.240448
1101.562500	-73.714165
1125.000000	-75.871719
1148.437500	-79.131592
1171.875000	-69.862831
1195.312500	-70.551712
1218.750000	-78.065140
1242.187500	-70.954910
1265.625000	-71.406952
1289.062500	-78.853569
1312.500000	-77.838234
1335.937500	-77.868690
1359.375000	-81.106262
1382.812500	-70.388412
1406.250000	-65.992920
1429.687500	-71.914490
1453.125000	-81.946686
1476.562500	-75.794502
1500.000000	-75.134949
1523.437500	-81.813408
1546.875000	-71.228302
1570.312500	-63.361317
1593.750000	-64.502808
1617.187500	-75.491280
1640.625000	-80.500870
1664.062500	-80.997421
1687.500000	-84.444252
1710.937500	-87.831383
1734.375000	-84.021011
1757.812500	-74.050247
1781.250000	-70.963600
1804.687500	-78.406296
1828.125000	-85.747665
1851.562500	-80.188339
1875.000000	-73.377548
1898.437500	-77.034050
1921.875000	-89.318542
1945.312500	-91.990562
1968.750000	-88.398170
1992.187500	-84.995567
2015.625000	-90.195312
2039.062500	-95.352547
2062.500000	-93.020126
2085.937500	-87.369629
2109.375000	-81.047913
2132.812500	-83.393715
2156.250000	-95.321785
2179.687500	-96.658623
2203.125000	-89.936134
2226.562500	-83.522362
2250.000000	-83.639168
2273.437500	-92.587440
2296.875000	-97.015457
2320.312500	-94.609047
2343.750000	-84.680351
2367.187500	-76.906357
2390.625000	-77.551300
2414.062500	-88.450134
2437.500000	-95.707191
2460.937500	-97.918968
2484.375000	-93.798096
2507.812500	-85.953926
2531.250000	-84.770332
2554.687500	-93.032021
2578.125000	-99.270790
2601.562500	-100.309639
2625.000000	-97.080368
2648.437500	-87.449402
2671.875000	-83.577682
2695.312500	-87.981750
2718.750000	-97.628868
2742.187500	-99.401787
2765.625000	-98.269676
2789.062500	-93.956642
2812.500000	-85.416313
2835.937500	-81.980278
2859.375000	-88.025566
2882.812500	-99.645767
2906.250000	-101.375801
2929.687500	-102.124031
2953.125000	-99.415939
2976.562500	-92.226562
3000.000000	-90.186813
3023.437500	-94.059570
3046.875000	-99.159309
3070.312500	-98.016220
