주파수 (Hz)	레벨 (dB)
23.437500	-98.335747
46.875000	-90.624954
70.312500	-78.145905
93.750000	-68.601746
117.187500	-63.882545
140.625000	-62.825783
164.062500	-61.887135
187.500000	-62.637444
210.937500	-59.452286
234.375000	-55.341389
257.812500	-57.050686
281.250000	-61.653927
304.687500	-62.810772
328.125000	-59.405872
351.562500	-60.428196
375.000000	-58.782719
398.437500	-58.681259
421.875000	-57.609249
445.312500	-63.421356
468.750000	-60.792839
492.187500	-59.152752
515.625000	-62.715282
539.062500	-66.523064
562.500000	-65.203407
585.937500	-67.616150
609.375000	-60.334705
632.812500	-58.642040
656.250000	-62.541985
679.687500	-65.807083
703.125000	-72.243851
726.562500	-69.292313
750.000000	-67.799171
773.437500	-73.218437
796.875000	-73.598038
820.312500	-65.442078
843.750000	-65.080650
867.187500	-75.478050
890.625000	-79.888794
914.062500	-74.281609
937.500000	-69.165634
960.937500	-66.407227
984.375000	-58.928593
1007.812500	-61.925652
1031.250000	-75.407379
1054.687500	-74.633171
1078.125000	-80.334999
1101.562500	-75.750153
1125.000000	-75.490166
1148.437500	-82.510941
1171.875000	-78.948456
1195.312500	-80.356049
1218.750000	-71.936882
1242.187500	-63.406338
1265.625000	-65.096718
1289.062500	-73.200188
1312.500000	-64.256485
1335.937500	-65.242653
1359.375000	-77.968681
1382.812500	-81.748428
1406.250000	-79.939758
1429.687500	-83.311440
1453.125000	-79.478210
1476.562500	-68.661972
1500.000000	-68.313667
1523.437500	-79.478203
1546.875000	-83.319344
1570.312500	-78.394272
1593.750000	-80.412346
1617.187500	-84.193733
1640.625000	-79.755234
1664.062500	-73.383919
1687.500000	-73.840187
1710.937500	-84.062454
1734.375000	-85.450417
1757.812500	-86.791901
1781.250000	-94.581055
1804.687500	-97.468033
1828.125000	-96.656906
1851.562500	-89.210938
1875.000000	-81.661819
1898.437500	-84.667290
1921.875000	-97.166420
1945.312500	-96.194534
1968.750000	-84.898460
1992.187500	-78.393860
2015.625000	-82.109184
2039.062500	-98.235512
2062.500000	-98.958366
2085.937500	-95.810173
2109.375000	-90.497520
2132.812500	-92.498878
2156.250000	-101.502625
2179.687500	-101.176430
2203.125000	-97.687157
2226.562500	-93.779930
2250.000000	-91.549332
2273.437500	-98.422546
2296.875000	-104.385681
2320.312500	-101.753998
2343.750000	-95.696640
2367.187500	-93.433540
2390.625000	-96.409393
2414.062500	-103.053337
2437.500000	-105.490311
2460.937500	-104.587517
2484.375000	-97.270859
2507.812500	-89.499275
2531.250000	-90.483269
2554.687500	-101.275612
2578.125000	-106.423958
2601.562500	-106.158440
2625.000000	-104.470581
2648.437500	-97.008835
2671.875000	-93.150230
2695.312500	-98.252098
2718.750000	-106.140396
2742.187500	-105.769478
2765.625000	-103.460014
2789.062500	-101.512596
2812.500000	-94.760124
2835.937500	-93.593216
2859.375000	-99.444557
2882.812500	-108.078354
2906.250000	-108.326965
2929.687500	-105.866661
2953.125000	-98.420387
2976.562500	-93.385880
3000.000000	-88.700890
3023.437500	-91.865433
3046.875000	-103.440025
3070.312500	-109.547340
3093.750000	-109.079445
3117.187500	-108.836205
3140.625000	-105.728401
3164.062500	-100.574669
3187.500000	-99.209549
3210.937500	-97.604156
3234.375000	-104.414116
3257.812500	-110.880821
3281.250000	-110.451859
3304.687500	-106.080544
3328.125000	-98.506233
3351.562500	-94.447998
3375.000000	-93.757759
3398.437500	-99.432198
3421.875000	-109.583832
3445.312500	-115.360321
3468.750000	-116.744904
3492.187500	-115.471497
3515.625000	-109.796165
3539.062500	-105.586761
3562.500000	-110.350197
3585.937500	-113.466957
3609.375000	-111.489754
3632.812500	-112.620773
3656.250000	-116.424858
3679.687500	-115.964127
3703.125000	-114.454155
3726.562500	-112.729568
3750.000000	-105.053200
3773.437500	-96.517906
3796.875000	-97.511780
3820.312500	-100.731071
3843.750000	-103.491051
3867.187500	-111.081673
3890.625000	-114.627617
3914.062500	-114.396194
3937.500000	-114.688232
3960.937500	-113.987434
3984.375000	-110.301849
4007.812500	-106.565331
4031.250000	-101.633865
4054.687500	-96.369354
4078.125000	-100.327766
4101.562500	-115.317062
4125.000000	-119.179321
4148.437500	-117.958092
4171.875000	-114.712967
4195.312500	-112.293816
4218.750000	-109.812485
4242.187500	-103.398132
4265.625000	-104.030418
4289.062500	-112.393372
4312.500000	-113.276634
4335.937500	-111.268394
4359.375000	-114.829033
4382.812500	-117.018082
4406.250000	-119.112762
4429.687500	-119.478981
4453.125000	-119.670471
4476.562500	-114.850830
4500.000000	-112.697533
4523.437500	-114.645866
4546.875000	-103.761444
4570.312500	-97.361107
4593.750000	-101.471588
